zipcode,sido,gugun,dong,ri,bunji,seq
36817,경북,예천군,예천읍,생천리,,37861
36824,경북,예천군,예천읍,서본리,,37862
36826,경북,예천군,예천읍,석정리,,37863
36830,경북,예천군,예천읍,왕신리,,37864
36817,경북,예천군,예천읍,용산리,,37865
36817,경북,예천군,예천읍,우계리,,37866
36830,경북,예천군,예천읍,지내리,,37867
36830,경북,예천군,예천읍,청복리,,37868
36817,경북,예천군,예천읍,통명리,,37869
36822,경북,예천군,예천읍,,,37870
36856,경북,예천군,용궁면,가야리,,37871
36857,경북,예천군,용궁면,금남리,,37872
36857,경북,예천군,용궁면,대은리,,37873
36856,경북,예천군,용궁면,덕계리,,37874
36857,경북,예천군,용궁면,무이리,,37875
36857,경북,예천군,용궁면,무지리,,37876
36856,경북,예천군,용궁면,산택리,,37877
36856,경북,예천군,용궁면,송암리,,37878
36856,경북,예천군,용궁면,월오리,,37879
36858,경북,예천군,용궁면,읍부리,,37880
36857,경북,예천군,용궁면,향석리,,37881
36857,경북,예천군,용궁면,,,37882
36833,경북,예천군,용문면,구계리,,37883
36832,경북,예천군,용문면,내지리,,37884
36833,경북,예천군,용문면,노사리,,37885
36837,경북,예천군,용문면,능천리,,37886
36837,경북,예천군,용문면,대제리,,37887
36833,경북,예천군,용문면,덕신리,,37888
36832,경북,예천군,용문면,두천리,,37889
36833,경북,예천군,용문면,방송리,,37890
36832,경북,예천군,용문면,사부리,,37891
36835,경북,예천군,용문면,상금곡리,,37892
36835,경북,예천군,용문면,선리,,37893
36833,경북,예천군,용문면,성현리,,37894
36832,경북,예천군,용문면,원류리,,37895
36837,경북,예천군,용문면,제곡리,,37896
36833,경북,예천군,용문면,죽림리,,37897
36833,경북,예천군,용문면,직리,,37898
36837,경북,예천군,용문면,하금곡리,,37899
36837,경북,예천군,용문면,하학리,,37900
36837,경북,예천군,용문면,,,37901
36840,경북,예천군,유천면,가리,,37902
36838,경북,예천군,유천면,고림리,,37903
36840,경북,예천군,유천면,고산리,,37904
36840,경북,예천군,유천면,광전리,,37905
36838,경북,예천군,유천면,마천리,,37906
36839,경북,예천군,유천면,매산리,,37907
36838,경북,예천군,유천면,사곡리,,37908
36840,경북,예천군,유천면,성평리,,37909
36838,경북,예천군,유천면,손기리,,37910
36838,경북,예천군,유천면,송전리,,37911
36839,경북,예천군,유천면,송지리,,37912
36838,경북,예천군,유천면,수심리,,37913
36839,경북,예천군,유천면,연천리,,37914
36839,경북,예천군,유천면,용암리,,37915
36839,경북,예천군,유천면,율현리,,37916
36838,경북,예천군,유천면,죽안리,,37917
36838,경북,예천군,유천면,중평리,,37918
36839,경북,예천군,유천면,초적리,,37919
36838,경북,예천군,유천면,화전리,,37920
36840,경북,예천군,유천면,화지리,,37921
36840,경북,예천군,유천면,,,37922
36855,경북,예천군,지보면,대죽리,,37923
36854,경북,예천군,지보면,도장리,,37924
36854,경북,예천군,지보면,도화리,,37925
36851,경북,예천군,지보면,마산리,,37926
36851,경북,예천군,지보면,마전리,,37927
36851,경북,예천군,지보면,만화리,,37928
36854,경북,예천군,지보면,매창리,,37929
36851,경북,예천군,지보면,상월리,,37930
36854,경북,예천군,지보면,소화리,,37931
36851,경북,예천군,지보면,송평리,,37932
36851,경북,예천군,지보면,수월리,,37933
36855,경북,예천군,지보면,신풍리,,37934
36855,경북,예천군,지보면,암천리,,37935
36855,경북,예천군,지보면,어신리,,37936
36854,경북,예천군,지보면,지보리,,37937
36854,경북,예천군,지보면,,,37938
36866,경북,예천군,풍양면,고산리,,37939
36866,경북,예천군,풍양면,공덕리,,37940
36866,경북,예천군,풍양면,괴당리,,37941
36865,경북,예천군,풍양면,낙상리,,37942
36865,경북,예천군,풍양면,삼강리,,37943
36863,경북,예천군,풍양면,오지리,,37944
36865,경북,예천군,풍양면,와룡리,,37945
36863,경북,예천군,풍양면,우망리,,37946
36863,경북,예천군,풍양면,청곡리,,37947
36865,경북,예천군,풍양면,청운리,,37948
36866,경북,예천군,풍양면,풍신리,,37949
36865,경북,예천군,풍양면,하풍리,,37950
36866,경북,예천군,풍양면,효갈리,,37951
36863,경북,예천군,풍양면,흔효리,,37952
36863,경북,예천군,풍양면,흥천리,,37953
36863,경북,예천군,풍양면,,,37954
36806,경북,예천군,하리면,금곡리,,37955
36803,경북,예천군,하리면,동사리,,37956
36806,경북,예천군,하리면,부초리,,37957
36803,경북,예천군,하리면,송월리,,37958
36806,경북,예천군,하리면,시항리,,37959
36806,경북,예천군,하리면,오류리,,37960
36803,경북,예천군,하리면,우곡리,,37961
36806,경북,예천군,하리면,율곡리,,37962
36803,경북,예천군,하리면,은산리,,37963
36803,경북,예천군,하리면,탑리,,37964
36803,경북,예천군,하리면,,,37965
36848,경북,예천군,호명면,금능리,,37966
36846,경북,예천군,호명면,내신리,,37967
36846,경북,예천군,호명면,담암리,,37968
36848,경북,예천군,호명면,백송리,,37969
36848,경북,예천군,호명면,본리,,37970
36846,경북,예천군,호명면,본포리,,37971
36848,경북,예천군,호명면,산합리,,37972
36848,경북,예천군,호명면,송곡리,,37973
36847,경북,예천군,호명면,오천리,,37974
36846,경북,예천군,호명면,원곡리,,37975
36847,경북,예천군,호명면,월포리,,37976
36846,경북,예천군,호명면,종산리,,37977
36847,경북,예천군,호명면,직산리,,37978
36848,경북,예천군,호명면,한어리,,37979
36847,경북,예천군,호명면,형호리,,37980
36847,경북,예천군,호명면,황지리,,37981
36847,경북,예천군,호명면,,,37982
40211,경북,울릉군,북면,나리,,37983
40211,경북,울릉군,북면,나리1리,,37984
40212,경북,울릉군,북면,나리2리,,37985
40211,경북,울릉군,북면,천부1리,,37986
40211,경북,울릉군,북면,천부2리,,37987
40212,경북,울릉군,북면,천부3리,,37988
40212,경북,울릉군,북면,천부4리,,37989
40211,경북,울릉군,북면,천부리,,37990
40205,경북,울릉군,북면,현포리,,37991
40205,경북,울릉군,북면,,,37992
40235,경북,울릉군,서면,남서리,,37993
40235,경북,울릉군,서면,남양1리,,37994
40235,경북,울릉군,서면,남양2리,,37995
40239,경북,울릉군,서면,남양3리,,37996
40235,경북,울릉군,서면,남양리,,37997
40200,경북,울릉군,서면,태하리,,37998
40200,경북,울릉군,서면,,,37999
40221,경북,울릉군,울릉읍,울릉우체국,,38000
40225,경북,울릉군,울릉읍,도동1리,,38001
40225,경북,울릉군,울릉읍,도동2리,,38002
40219,경북,울릉군,울릉읍,도동3리,,38003
40225,경북,울릉군,울릉읍,도동리,,38004
40240,경북,울릉군,울릉읍,독도리,,38005
40231,경북,울릉군,울릉읍,사동리,,38006
40218,경북,울릉군,울릉읍,저동리,,38007
40221,경북,울릉군,울릉읍,,,38008
36336,경북,울진군,근남면,구산리,,38009
36336,경북,울진군,근남면,노음1리,,38010
36336,경북,울진군,근남면,노음2리,,38011
36337,경북,울진군,근남면,노음3리,,38012
36336,경북,울진군,근남면,노음리,,38013
36337,경북,울진군,근남면,산포리,,38014
36332,경북,울진군,근남면,수곡리,,38015
36332,경북,울진군,근남면,수산리,,38016
36337,경북,울진군,근남면,진복리,,38017
36332,경북,울진군,근남면,행곡리,,38018
36332,경북,울진군,근남면,,,38019
36354,경북,울진군,기성면,구산리,,38020
36347,경북,울진군,기성면,기성리,,38021
36348,경북,울진군,기성면,다천리,,38022
36347,경북,울진군,기성면,망양리,,38023
36348,경북,울진군,기성면,방율리,,38024
36354,경북,울진군,기성면,봉산리,,38025
36347,경북,울진군,기성면,사동리,,38026
36347,경북,울진군,기성면,삼산리,,38027
36348,경북,울진군,기성면,이평리,,38028
36354,경북,울진군,기성면,정명리,,38029
36348,경북,울진군,기성면,척산리,,38030
36354,경북,울진군,기성면,황보리,,38031
36354,경북,울진군,기성면,,,38032
36313,경북,울진군,북면,부구리 한국수력원자력(주)울진원자력본부,,38033
36304,경북,울진군,북면,검성리,,38034
36312,경북,울진군,북면,고목리,,38035
36304,경북,울진군,북면,나곡리,,38036
36311,경북,울진군,북면,덕구리,,38037
36312,경북,울진군,북면,덕천리,,38038
36311,경북,울진군,북면,두천리,,38039
36305,경북,울진군,북면,부구리,,38040
36311,경북,울진군,북면,사계리,,38041
36311,경북,울진군,북면,상당리,,38042
36311,경북,울진군,북면,소곡리,,38043
36312,경북,울진군,북면,신화리,,38044
36312,경북,울진군,북면,주인리,,38045
36311,경북,울진군,북면,하당리,,38046
36311,경북,울진군,북면,,,38047
36300,경북,울진군,서면,광회리,,38048
36301,경북,울진군,서면,삼근리,,38049
36300,경북,울진군,서면,소광리,,38050
36300,경북,울진군,서면,쌍전리,,38051
36302,경북,울진군,서면,왕피리,,38052
36300,경북,울진군,서면,전곡리,,38053
36301,경북,울진군,서면,하원리,,38054
36301,경북,울진군,서면,,,38055
36361,경북,울진군,온정면,광품리,,38056
36361,경북,울진군,온정면,금천리,,38057
36361,경북,울진군,온정면,덕산리,,38058
36361,경북,울진군,온정면,덕인리,,38059
36358,경북,울진군,온정면,선구리,,38060
36358,경북,울진군,온정면,소태1리,,38061
36361,경북,울진군,온정면,소태2리,,38062
36361,경북,울진군,온정면,소태3리,,38063
36358,경북,울진군,온정면,소태리,,38064
36361,경북,울진군,온정면,온정리,,38065
36358,경북,울진군,온정면,외선미리,,38066
36361,경북,울진군,온정면,조금리,,38067
36361,경북,울진군,온정면,,,38068
36324,경북,울진군,울진읍,울진우체국,,38069
36326,경북,울진군,울진읍,고성1리,,38070
36327,경북,울진군,울진읍,고성2리,,38071
36326,경북,울진군,울진읍,고성리,,38072
36326,경북,울진군,울진읍,대흥리,,38073
36322,경북,울진군,울진읍,명도리,,38074
36325,경북,울진군,울진읍,신림리,,38075
36321,경북,울진군,울진읍,연지리,,38076
36320,경북,울진군,울진읍,온양리,,38077
36326,경북,울진군,울진읍,읍남1리,,38078
36322,경북,울진군,울진읍,읍남2리,,38079
36321,경북,울진군,울진읍,읍남3리,,38080
36325,경북,울진군,울진읍,읍남4리,,38081
36326,경북,울진군,울진읍,읍남리,,38082
36326,경북,울진군,울진읍,읍내1리,,38083
36325,경북,울진군,울진읍,읍내2리,,38084
36327,경북,울진군,울진읍,읍내3리,,38085
36321,경북,울진군,울진읍,읍내4리,,38086
36322,경북,울진군,울진읍,읍내5리,,38087
36326,경북,울진군,울진읍,읍내리,,38088
36322,경북,울진군,울진읍,정림리,,38089
36325,경북,울진군,울진읍,호월리,,38090
36324,경북,울진군,울진읍,,,38091
36343,경북,울진군,원남면,갈면리,,38092
36339,경북,울진군,원남면,금매리,,38093
36343,경북,울진군,원남면,기양리,,38094
36343,경북,울진군,원남면,길곡리,,38095
36340,경북,울진군,원남면,덕신리,,38096
36339,경북,울진군,원남면,매화리,,38097
36343,경북,울진군,원남면,신흥1리,,38098
36339,경북,울진군,원남면,신흥2리,,38099
36343,경북,울진군,원남면,신흥리,,38100
36340,경북,울진군,원남면,오산리,,38101
36340,경북,울진군,원남면,,,38102
36314,경북,울진군,죽변면,봉평리,,38103
36315,경북,울진군,죽변면,죽변1리,,38104
36316,경북,울진군,죽변면,죽변2리,,38105
36315,경북,울진군,죽변면,죽변3리,,38106
36315,경북,울진군,죽변면,죽변4리,,38107
36316,경북,울진군,죽변면,죽변5리,,38108
36315,경북,울진군,죽변면,죽변리,,38109
36314,경북,울진군,죽변면,화성리,,38110
36316,경북,울진군,죽변면,후정1리,,38111
36316,경북,울진군,죽변면,후정2리,,38112
36314,경북,울진군,죽변면,후정3리,,38113
36314,경북,울진군,죽변면,후정4리,,38114
36316,경북,울진군,죽변면,후정리,,38115
36316,경북,울진군,죽변면,,,38116
36364,경북,울진군,평해읍,거일리,,38117
36366,경북,울진군,평해읍,삼달리,,38118
36364,경북,울진군,평해읍,오곡리,,38119
36364,경북,울진군,평해읍,월송리,,38120
36364,경북,울진군,평해읍,직산리,,38121
36366,경북,울진군,평해읍,평해리,,38122
36366,경북,울진군,평해읍,학곡리,,38123
36366,경북,울진군,평해읍,,,38124
36371,경북,울진군,후포면,금음리,,38125
36371,경북,울진군,후포면,삼율1리,,38126
36369,경북,울진군,후포면,삼율2리,,38127
36369,경북,울진군,후포면,삼율3리,,38128
36371,경북,울진군,후포면,삼율4리,,38129
36371,경북,울진군,후포면,삼율리,,38130
36369,경북,울진군,후포면,후포1리,,38131
36369,경북,울진군,후포면,후포2리,,38132
36369,경북,울진군,후포면,후포3리,,38133
36369,경북,울진군,후포면,후포4리,,38134
36369,경북,울진군,후포면,후포5리,,38135
36369,경북,울진군,후포면,후포6리,,38136
36369,경북,울진군,후포면,후포7리,,38137
36369,경북,울진군,후포면,후포리,,38138
36369,경북,울진군,후포면,,,38139
37358,경북,의성군,가음면,가산1리,,38140
37358,경북,의성군,가음면,가산2리,,38141
37358,경북,의성군,가음면,가산3리,,38142
37358,경북,의성군,가음면,가산4리,,38143
37358,경북,의성군,가음면,가산리,,38144
37358,경북,의성군,가음면,귀천리,,38145
37358,경북,의성군,가음면,순호리,,38146
37358,경북,의성군,가음면,양지리,,38147
37358,경북,의성군,가음면,이리,,38148
37358,경북,의성군,가음면,장1리,,38149
37358,경북,의성군,가음면,장2리,,38150
37358,경북,의성군,가음면,장3리,,38151
37358,경북,의성군,가음면,장리,,38152
37358,경북,의성군,가음면,현리리,,38153
37358,경북,의성군,가음면,,,38154
37367,경북,의성군,구천면,내산리,,38155
37367,경북,의성군,구천면,모흥1리,,38156
37367,경북,의성군,구천면,모흥2리,,38157
